id,author,geometry,pressure [MPa],mass_flux [kg/m2-s],x_e_out [-],D_e [mm],D_h [mm],length [mm],chf_exp [MW/m2]
13786,7,3,6.89,5208.0,0.03963812874037845,5.7,5.7,625.0,2.3
13787,8,3,13.79,1872.0,-0.06550127112192689,11.1,11.1,457.0,5.8
13795,7,3,12.07,4042.0,0.014145432313548228,,1.9,,2.6
13799,7,3,18.96,3648.0,-0.08532383296952939,,,152.0,3.7
13802,5,3,,4750.0,-0.07447961521055549,10.0,10.0,660.0,5.2
13803,7,3,6.83,3838.0,0.023275946742276232,10.8,10.8,216.0,2.8
13805,10,1,10.34,5723.0,-0.04193208304123422,10.3,10.3,762.0,5.5
13809,7,3,6.86,,0.013308333483159573,10.8,10.8,432.0,4.3
13813,7,3,6.89,5615.0,0.006977189475217138,,10.3,794.0,4.0
13818,2,1,5.58,,0.07526365434248508,,42.3,1778.0,2.9
13824,7,3,3.45,3974.0,0.027322524873592463,10.3,10.3,762.0,4.9
13826,9,3,15.17,2698.0,0.004555914500694036,9.5,9.5,1836.0,3.5
13827,2,0,6.89,1519.0,0.08574085346650673,,42.3,1778.0,2.1
13834,7,3,,1492.0,0.03382336925111801,4.7,4.7,,3.9
13839,8,3,,2021.0,0.008966935886005695,7.7,7.7,457.0,3.3
13842,7,1,10.34,5940.0,-0.08624644771976464,10.3,10.3,762.0,7.7
13844,7,1,,2997.0,0.025655117261780602,,7.8,591.0,2.5
13845,7,3,13.79,1351.0,0.008117776319522596,4.7,4.7,305.0,2.0
13851,7,3,6.89,1397.0,0.02278438106013342,5.6,5.6,432.0,4.3
13852,7,3,10.34,5832.0,-0.04673952477113846,10.3,10.3,762.0,5.3
13857,7,3,13.79,5791.0,-0.030681476937313046,4.7,4.7,318.0,2.5
13859,7,3,13.79,5696.0,-0.05642072369926521,4.6,4.6,295.0,3.9
13864,7,3,13.79,3052.0,-0.0029623670381343503,7.8,,591.0,2.3
13870,7,3,13.79,1356.0,-0.0027835057860687573,7.7,7.7,457.0,2.7
13872,2,0,9.68,,0.05495452875415496,12.7,42.3,1778.0,2.2
13873,10,3,15.17,2680.0,0.020093148016588014,,9.5,1836.0,2.6
13877,7,3,6.89,5642.0,-0.01097920656305068,10.3,10.3,762.0,4.9
13880,7,3,13.79,3119.0,-0.03627493219534372,,1.9,152.0,3.6
13882,7,1,6.89,2767.0,0.04387756044457476,,23.6,1972.0,4.9
13884,0,0,13.79,3684.0,0.04628928833190257,,15.2,2134.0,1.8
13885,10,3,,,0.024297812709089206,7.8,7.8,591.0,2.5
13891,10,1,6.89,4069.0,-0.024420685259996022,,,914.0,6.8
13895,7,3,6.89,7500.0,0.03193084418230219,12.8,12.8,1930.0,3.7
13899,10,3,,4039.0,0.07566862875075082,9.5,,1836.0,1.1
13903,7,3,3.45,7893.0,0.00085123887995181,10.3,10.3,762.0,4.9
13904,10,3,6.86,4056.0,0.07084563563023133,10.8,10.8,,1.2
13906,2,0,6.92,2767.0,0.04818604862037465,12.7,,,2.8
13911,7,3,,,-0.01123490856878362,,1.9,152.0,3.4
13912,2,0,6.89,,0.044219065993363074,12.7,38.1,914.0,2.6
13913,7,3,13.79,,0.004781198544708487,7.7,,457.0,1.5
13915,10,3,13.79,4774.0,-0.018168199147262254,4.7,4.7,305.0,2.3
13916,2,1,6.85,2278.0,0.11944503661617106,8.5,22.3,2743.0,2.1
13919,7,3,,1356.0,0.021257371794272617,7.8,7.8,591.0,2.2
13925,7,3,3.86,,0.014337519683667171,5.6,5.6,432.0,5.3
13928,6,2,0.51,1500.0,0.0021966358610259196,15.0,,10.0,7.3
13932,10,3,13.79,1345.0,-0.00027898669879891647,,7.7,457.0,2.7
13935,6,1,0.1,310.0,0.008931074328204253,,120.0,10.0,4.5
13939,4,1,11.03,1344.0,0.09668983165203389,5.0,13.3,2134.0,1.3
13943,8,3,13.79,1356.0,0.014373214043966215,,,,2.2
13944,7,3,18.96,4082.0,-0.06055075791647421,1.9,1.9,696.0,3.3
13945,10,3,13.79,7636.0,-0.13001999757721378,3.6,3.6,76.0,7.0
13946,7,3,10.34,7717.0,-0.1168215683291729,10.3,10.3,,7.9
13950,7,3,18.27,1214.0,-0.03349527739329192,3.0,,,2.5
13951,10,3,13.79,4069.0,-0.015463072122558513,4.6,4.6,295.0,2.4
13955,2,0,8.27,1519.0,0.07084268559526388,12.7,42.3,1778.0,2.3
13956,0,0,,2729.0,0.07956865757553293,5.6,15.2,2134.0,2.1
13962,7,3,6.89,666.0,0.013799535095260773,23.6,23.6,610.0,4.5
13963,7,1,13.79,5384.0,-0.05996573129576149,4.7,4.7,,4.5
13964,7,3,12.07,2441.0,0.015735744434973775,1.9,1.9,152.0,1.8
13967,10,0,6.92,549.0,0.028070924714244883,12.7,38.1,737.0,4.3
13976,7,3,,1410.0,0.02313949705552859,7.8,,591.0,2.5
13977,7,3,,2455.0,-0.007482904611074037,1.9,1.9,696.0,4.4
13978,7,3,13.79,705.0,-0.04071687036706251,7.7,7.7,457.0,5.0
13982,7,3,,4062.0,-0.014953221870895567,10.8,10.8,432.0,4.2
13983,7,3,13.79,2143.0,-0.004105970766179523,7.8,7.8,591.0,2.7
13985,10,3,13.79,,-0.06344776862684681,4.6,4.6,295.0,4.9
13988,7,3,11.07,4069.0,0.022973069574388466,9.3,,1524.0,3.2
13989,2,1,,1533.0,0.0507398787930622,8.5,22.3,,2.3
13993,0,0,,1355.0,0.06134842216642672,5.6,15.2,2134.0,1.8
13994,10,3,6.89,5832.0,0.0008468746090333212,10.3,10.3,,3.8
13995,10,3,13.79,1682.0,0.0028954135740384412,7.7,7.7,457.0,2.4
14000,7,3,13.79,,-0.03440961931571815,1.9,1.9,152.0,3.4
14002,7,1,18.96,1872.0,-0.060462532296399585,1.9,1.9,152.0,3.5
14004,7,3,13.79,2306.0,-0.010697516469002716,,,591.0,2.9
14005,2,0,6.91,1533.0,0.10417007990823024,8.5,,2743.0,3.6
14009,10,3,6.89,4056.0,0.044038631434310166,,10.8,864.0,2.8
14014,5,3,10.0,4986.0,-0.025500523869394887,,10.0,,4.1
14018,7,3,,4055.0,0.048397325680956366,11.5,11.5,1143.0,1.8
14019,7,3,12.07,3296.0,-0.012794723067598546,1.9,,,3.3
14029,10,1,16.0,2848.0,-0.002093799128906171,10.0,10.0,890.0,2.2
14053,10,1,13.79,3665.0,-0.003261462395489023,7.7,7.7,457.0,2.3
14060,7,3,6.89,1912.0,0.03851511945053021,23.6,23.6,610.0,2.7
14064,7,1,6.89,1356.0,0.029261830461051852,23.6,23.6,610.0,3.7
14066,7,3,13.79,3133.0,-0.027385884392170712,,1.9,152.0,3.1
14073,10,1,6.83,4062.0,0.07735061568153281,10.8,10.8,1727.0,2.7
14074,7,3,13.79,,-0.011926332986098465,4.6,4.6,,2.9
14076,7,3,6.89,1926.0,0.07299127519513066,12.8,,1930.0,3.2
14078,10,3,6.89,7554.0,-0.09722045830949255,,10.3,762.0,9.0
14079,2,0,6.9,,0.030104306376079387,,15.9,914.0,3.6
14080,0,0,,,0.04766901497904846,5.6,,,2.1
14081,7,3,,7880.0,-0.0459747827016585,10.3,10.3,762.0,4.8
14084,10,3,13.79,,-0.045541309695760146,4.7,,318.0,4.0
14085,9,3,15.17,4071.0,0.028416985532658895,9.5,9.5,1836.0,1.7
14086,10,1,6.89,,0.01882989786399475,23.6,23.6,610.0,3.8
14087,7,3,3.45,5249.0,0.006009752855539285,5.7,,,5.6
14089,7,3,,4056.0,0.02855406019000109,10.8,10.8,1727.0,3.5
14090,7,3,7.0,,0.028719562546713734,5.6,5.6,432.0,3.4
14094,7,1,6.89,,0.0456928568386111,37.5,37.5,1953.0,3.9
14095,7,3,13.79,888.0,0.01173621986075471,7.8,7.8,591.0,2.3
14097,7,3,6.89,5479.0,0.0015367197440091518,23.6,23.6,610.0,3.4
14098,7,3,10.34,4896.0,-0.06433909740726057,10.3,10.3,762.0,6.6
14102,9,3,8.27,4073.0,0.07711022185368868,9.5,9.5,1836.0,2.0
14105,8,3,,2034.0,0.037445425759785836,,7.7,457.0,1.5
14108,7,3,,6998.0,-0.07835585880954876,10.3,10.3,762.0,6.0
14109,7,1,17.24,4028.0,-0.021025566848057203,,1.9,696.0,2.1
14112,2,0,6.89,2807.0,0.05570688975019633,6.4,15.9,914.0,2.7
14114,10,0,9.72,5547.0,-0.0002192420744005219,12.7,38.1,914.0,3.1
14117,0,0,15.51,3662.0,0.030828526735723893,,15.2,2134.0,1.9
14121,7,1,18.96,2089.0,-0.029306121755828585,,1.9,696.0,2.5
14124,7,3,6.89,1356.0,0.08372563106181805,23.6,23.6,1972.0,2.7
14125,7,3,13.79,4109.0,-0.08781072487200864,4.7,4.7,305.0,6.2
14126,7,3,6.72,4069.0,0.033106265252093814,10.8,10.8,864.0,3.3
14127,7,3,10.34,5696.0,-0.12523945306802953,10.3,,762.0,9.7
14129,7,3,,,0.04802569798946735,10.8,10.8,864.0,2.6
14131,7,3,6.79,1899.0,0.06478878021784491,,10.8,432.0,1.7
14133,5,3,16.0,1944.0,-0.03923611503717417,10.0,10.0,1650.0,5.3
14138,0,0,15.51,3682.0,-0.022239388721149,5.6,15.2,2134.0,4.9
14139,5,3,12.0,1736.0,0.020813860530337847,10.0,,660.0,2.2
14144,7,3,13.79,1438.0,0.0043408399335263526,7.8,7.8,591.0,2.5
14146,10,3,6.89,,-0.01760145067086638,10.8,10.8,152.0,5.2
14150,7,3,10.48,1383.0,-0.02168090107740983,4.6,4.6,229.0,4.9
14153,7,3,13.79,1370.0,0.0026495711600429683,7.7,7.7,457.0,2.4
14164,7,3,,2760.0,-0.019348978065228006,4.7,4.7,305.0,4.4
14168,7,3,3.45,7554.0,0.0013061753740435944,10.3,10.3,762.0,5.0
14173,8,3,13.79,1370.0,0.0023178526499372243,11.1,11.1,457.0,2.3
14174,7,3,3.9,,0.03684925090763985,,4.6,229.0,3.9
14175,7,3,,5262.0,-0.07340155262151754,5.7,5.7,,6.5
14177,7,3,6.89,1370.0,0.003819657102660551,23.6,23.6,,4.5
14179,8,1,13.79,,-0.18636187225137701,7.7,,457.0,12.6
14180,7,3,13.79,3784.0,-0.047342034473899064,1.9,1.9,152.0,4.0
14181,7,3,13.79,3119.0,-0.06125563925120353,1.9,1.9,152.0,5.0
14183,10,0,13.79,1364.0,0.058352890802229024,5.0,13.3,2134.0,2.6
14184,9,1,13.79,2684.0,0.059552166841284365,9.5,9.5,1836.0,1.4
14186,7,3,13.79,,-0.01120446230325628,,7.8,591.0,2.9
14188,8,3,13.79,1336.0,-0.0074679266911088504,11.1,,457.0,2.8
14189,8,3,13.79,,-0.007326291244203004,11.1,11.1,457.0,2.5
14193,7,1,13.79,3174.0,-0.07831722410303321,1.9,1.9,152.0,6.2
14198,9,3,,2773.0,0.07708652629350282,9.5,9.5,1836.0,1.3
14203,5,3,10.0,1000.0,-0.07478449859038305,15.0,120.0,10.0,4.1
14208,7,3,13.79,5574.0,-0.03657056592092703,4.7,4.7,318.0,2.9
14211,0,0,15.51,1352.0,0.04361837437428091,,,2134.0,2.1
14213,7,3,13.79,3608.0,-0.014087223875856092,4.7,4.7,318.0,2.4
14214,7,3,13.79,4882.0,-0.06621851612429569,4.7,,318.0,4.7
14216,10,3,6.89,1926.0,0.02596308835409214,23.6,23.6,,3.3
14219,7,3,10.34,3906.0,-0.024518795613762523,10.3,10.3,762.0,4.8
14228,7,3,13.79,4774.0,-0.05732979461490306,4.7,4.7,305.0,4.3
14232,2,0,6.89,2292.0,0.08376183971355117,8.5,24.6,1778.0,2.5
14243,7,3,6.89,1356.0,0.014843030404406155,,23.6,1972.0,6.5
14245,5,3,14.0,2439.0,0.031320769514818214,,10.0,1650.0,2.2
14246,7,3,3.45,1316.0,-0.05442938050155677,3.6,3.6,76.0,9.5
14252,7,1,6.89,6089.0,0.01165199749125656,10.3,10.3,762.0,3.8
14260,7,3,17.24,,-0.038360741875501786,1.9,1.9,696.0,2.7
14261,9,3,13.79,,0.014636029448436172,9.5,9.5,,2.3
14264,8,3,,1953.0,0.029322836274380287,11.1,11.1,457.0,1.8
14271,5,3,,750.0,0.0356986162937194,10.0,10.0,1650.0,3.2
14279,8,1,13.79,,-0.0024025598162426554,11.1,11.1,457.0,2.6
14282,7,1,13.79,2007.0,-0.028331394668455495,,7.7,457.0,4.1
14284,7,3,6.89,6049.0,-0.048690832922812566,10.3,10.3,762.0,6.8
14287,7,3,3.45,5733.0,0.0596238628384905,10.3,10.3,762.0,2.5
14289,7,3,6.89,6971.0,-0.026336343844766796,10.3,10.3,794.0,5.3
14291,7,3,6.86,1899.0,0.011432779115868374,10.8,10.8,432.0,4.5
14294,7,3,13.79,4787.0,-0.06925625528363438,4.7,,318.0,4.9
14300,7,3,10.34,2373.0,-0.0010298875005284036,,10.3,,4.7
14305,0,0,8.27,1340.0,0.11295902409847365,,,2134.0,1.5
14314,2,0,,5533.0,-0.015667917128467795,12.7,,914.0,4.0
14321,7,3,13.79,,-0.029254726635660144,7.8,7.8,591.0,3.8
14326,8,1,13.79,2021.0,0.019702296889727855,7.7,,457.0,1.5
14330,2,1,6.89,5547.0,0.016724943861767427,12.7,38.1,914.0,2.9
14333,0,0,13.79,,0.05783723280006456,,15.2,2134.0,1.8
14335,7,1,6.89,7500.0,0.05440061542776485,,,1930.0,2.7
14336,7,1,13.79,5967.0,-0.11665178432169515,4.7,4.7,318.0,7.4
14337,7,3,13.79,1682.0,0.01717188214747739,,7.7,,2.3
14346,0,0,13.79,1355.0,0.07326222632316245,5.6,15.2,2134.0,1.3
14348,7,3,,4096.0,-0.04215301563996354,10.8,10.8,,5.9
14351,8,3,13.79,1967.0,0.007839527441037747,,11.1,457.0,1.8
14356,10,3,7.0,5642.0,0.03820945765989206,5.6,5.6,864.0,2.7
14365,7,3,13.79,6510.0,-0.11014511261617066,5.6,5.6,432.0,6.7
14370,7,3,13.79,4882.0,-0.03552383518728511,4.6,4.6,,4.2
14374,2,1,6.85,1533.0,0.0782632150720612,8.5,22.3,1829.0,3.1
14375,0,0,,1354.0,0.059043949786663164,,15.2,,1.5
14376,7,3,13.79,1316.0,-0.008533341710195097,5.7,5.7,625.0,3.4
14379,5,3,16.0,1000.0,0.011879941622056911,,10.0,565.0,1.1
14383,7,1,3.86,4055.0,0.036779904723705376,10.8,,432.0,3.9
14384,2,0,6.89,3079.0,0.07809920371350343,8.5,,1778.0,2.9
14391,7,3,,4069.0,-0.021590105513324964,4.6,,295.0,4.8
14392,7,3,13.79,1370.0,0.028982117028063886,7.7,7.7,,2.1
14394,8,3,13.79,1397.0,0.010620098138592937,7.7,7.7,457.0,2.0
14396,7,3,10.34,7880.0,-0.05229444238687281,,10.3,762.0,4.9
14397,7,3,10.34,7554.0,-0.07557583538265461,10.3,10.3,,6.7
14399,7,3,,4069.0,-0.02080119949695644,11.5,11.5,,4.6
14401,0,0,,2704.0,0.05204663684756153,5.6,15.2,2134.0,2.4
14403,7,3,13.79,6239.0,-0.03022510621031696,4.7,,318.0,2.1
14404,5,3,,884.0,-0.018760778149144175,10.0,,520.0,4.1
14408,7,3,6.89,1356.0,0.08632847153099657,12.8,12.8,1930.0,3.0
14414,7,3,4.1,,0.03526793551097862,10.8,,864.0,4.4
14415,7,3,18.96,2306.0,-0.07614439336663392,1.9,1.9,152.0,3.9
14416,7,3,6.89,3811.0,0.04903156338972878,,23.6,,2.7
14424,7,3,6.72,4001.0,-0.010866073197181386,10.8,10.8,432.0,5.0
14426,7,3,6.86,7893.0,-0.013541252467873799,10.8,10.8,216.0,3.3
14427,7,3,13.79,1356.0,-0.026478998162401013,4.7,4.7,318.0,3.9
14429,7,3,13.79,1655.0,-0.02222783159784797,7.7,7.7,,3.9
14432,10,3,18.27,833.0,-0.011577451337815514,3.0,3.0,150.0,1.3
14433,7,3,15.51,2000.0,-0.05064406933489746,1.9,1.9,152.0,4.1
14436,2,1,6.89,82.0,0.056386411825968125,,38.1,737.0,2.5
14445,10,0,15.51,2704.0,-0.09177128926317596,,15.2,2134.0,9.4
14447,7,3,18.27,,-0.02240166987271544,10.8,10.8,864.0,1.7
14448,7,3,6.89,3825.0,0.06521369481755586,23.6,23.6,1972.0,2.8
14451,7,3,0.1,630.0,0.023261292447403825,1.0,1.0,25.0,7.0
14455,0,3,,2710.0,0.07468520598279124,5.6,5.6,2134.0,1.6
14457,10,3,6.89,3825.0,0.031396538713274136,,10.3,,3.5
14459,2,0,9.65,2292.0,0.03638027789263812,12.7,42.3,1778.0,3.3
14461,10,0,6.89,2794.0,0.031682470899887405,6.4,15.9,,4.0
14463,7,1,3.45,3960.0,0.03487267626917191,,10.3,,4.4
14468,8,3,13.79,1383.0,-0.0023798110920636717,,11.1,457.0,2.6
14471,8,3,13.79,2061.0,-0.002343622887145236,11.1,11.1,457.0,2.3
14473,10,3,13.79,1383.0,0.00492518562008154,7.7,7.7,457.0,2.4
14474,8,3,13.79,2021.0,-0.019361364439793582,7.7,7.7,457.0,3.4
14476,7,3,13.79,5357.0,-0.051884517671426544,7.7,7.7,457.0,3.9
14477,7,3,3.45,7554.0,0.006834367668329344,10.3,10.3,762.0,4.7
14478,7,3,6.72,,0.028170247258000825,10.8,10.8,432.0,3.0
14479,7,3,10.34,3974.0,0.0007953167903196334,10.3,10.3,762.0,3.4
14484,3,2,0.1,336.0,-0.0060851762330592085,15.0,120.0,10.0,4.9
14485,6,2,,1000.0,-0.07341670742788883,15.0,120.0,10.0,4.1
14487,0,0,11.03,3684.0,0.014464050273023804,5.6,15.2,,2.6
14489,2,0,5.58,1519.0,0.09015440924934655,12.7,42.3,1778.0,2.4
14492,7,3,13.79,,-0.009253591158426278,4.7,4.7,,2.8
14496,7,3,13.79,1233.0,0.003892426772162838,7.8,7.8,591.0,2.6
14497,7,3,10.34,4842.0,-0.0676471058281623,10.3,10.3,762.0,6.8
14500,10,1,3.9,4096.0,0.03008193364444045,10.8,,432.0,4.4
14503,8,3,13.79,1655.0,0.02176358860485253,7.7,7.7,457.0,1.3
14509,7,3,3.86,4136.0,0.05671522981900498,10.8,10.8,432.0,2.5
14510,7,3,0.33,,-0.013927523362832595,,3.0,100.0,7.9
14511,2,0,6.85,2807.0,0.06891362129301662,6.4,15.9,914.0,2.0
14515,7,3,6.79,,0.011554603038863492,10.8,10.8,432.0,4.1
14522,1,3,3.45,4700.0,0.017178648350858194,,10.0,,4.4
14524,2,0,9.68,2292.0,0.06427291255338836,,42.3,1778.0,1.8
14525,7,3,6.89,6347.0,-0.044203122097030756,10.3,10.3,794.0,6.5
14530,8,3,,678.0,0.04180164175898243,11.1,11.1,457.0,2.2
14534,2,0,6.85,2292.0,0.060228029631809676,12.7,42.3,1778.0,3.2
14536,10,0,11.03,3665.0,0.09089022761128973,5.6,15.2,2134.0,1.1
14541,10,3,13.79,1533.0,0.01342644328529019,7.8,7.8,591.0,2.1
14545,7,1,13.79,1736.0,0.002211083607560199,7.8,7.8,591.0,2.8
14549,10,3,,932.0,0.05602304014038209,,7.7,457.0,1.5
14551,10,3,3.45,2740.0,0.03679859829008342,3.0,3.0,150.0,4.3
14552,8,1,13.79,,-0.022322435055919854,11.1,11.1,457.0,3.6
14554,7,3,6.89,,0.02426811053197353,23.6,23.6,,4.0
14560,7,3,13.79,734.0,0.006366572940573689,7.8,7.8,,2.2
14563,0,0,15.51,1478.0,0.03683131575191277,5.6,15.2,2134.0,2.5
14567,10,3,6.93,4069.0,-0.010351910464464015,10.8,10.8,864.0,5.7
14573,7,3,13.79,1600.0,-0.15785080830762738,3.6,3.6,76.0,10.6
14575,10,3,,4986.0,-0.0640991308036549,1.0,1.0,,7.3
14577,7,1,,4048.0,0.02305562520924201,10.8,10.8,,2.4
14582,7,1,6.89,4300.0,0.04464315796558471,12.8,,1930.0,4.4
14586,7,1,6.89,2712.0,0.03656553614735253,37.5,,,3.0
14589,10,3,18.27,2740.0,-0.035362256626311345,,3.0,150.0,1.7
14590,8,3,,689.0,0.015891188440645743,11.1,11.1,457.0,3.0
14595,9,3,15.17,4069.0,-0.01177493021556053,9.5,9.5,,1.9
14602,2,0,6.89,833.0,-0.025897302479852724,12.7,38.1,737.0,6.8
14604,8,1,13.79,2034.0,-0.03245562134443927,7.7,7.7,457.0,4.4
14607,7,3,6.86,4054.0,0.026981493132531398,,10.8,841.0,3.5
14608,10,3,18.0,5361.0,-0.06078174066402209,10.0,,565.0,2.8
14609,10,0,15.51,2729.0,0.05815294017792104,5.6,,2134.0,1.4
14617,0,1,13.79,1344.0,-0.0035244344186762255,5.6,15.2,,2.5
14619,7,3,12.07,,0.011448722558040192,1.9,1.9,152.0,1.9
14624,7,3,13.79,5249.0,-0.11976195462075889,5.7,5.7,625.0,8.0
14626,7,3,13.79,6198.0,-0.019904411314798087,4.7,,,1.7
14629,7,1,17.24,1655.0,-0.05466867702870626,1.9,1.9,152.0,4.0
14630,0,0,11.03,2740.0,0.08192256878713229,5.6,15.2,2134.0,1.5
14631,7,3,18.27,2740.0,-0.0967535595553532,3.0,3.0,150.0,5.1
14633,7,3,,,-0.03510435336590706,1.9,,152.0,3.5
14637,7,1,,3391.0,0.0395365578489775,11.5,11.5,1524.0,2.8
14638,2,0,,1519.0,0.06571865273004648,12.7,42.3,1778.0,2.2
14639,7,3,,2089.0,-0.033181408011581676,1.9,1.9,,4.8
14640,7,3,6.83,4056.0,0.030499777096237135,10.8,10.8,864.0,3.4
14643,7,1,13.79,2292.0,0.0002979158081941602,7.8,7.8,591.0,2.7
14644,5,3,13.79,4750.0,-0.026768878643194105,10.0,10.0,660.0,2.9
14646,10,3,6.83,4069.0,0.021168882516069243,,10.8,,4.2
14647,7,3,15.51,2197.0,-0.029891606274761617,1.9,1.9,696.0,3.8
14649,7,3,13.79,7391.0,-0.05987863212175237,4.7,4.7,318.0,3.5
14650,7,3,,3282.0,0.021915659754295103,1.9,1.9,696.0,2.5
14651,7,3,,3662.0,0.03435329889258154,1.9,,696.0,1.4
14660,7,3,,4367.0,-0.029460499945659246,4.7,4.7,318.0,3.9
14662,7,3,6.79,4001.0,0.006943604961987482,10.8,,,4.3
14669,7,3,13.79,1980.0,-0.037382834888018024,7.7,,457.0,4.4
14675,7,3,,4077.0,0.04716330342545441,,10.8,1727.0,2.5
14676,7,3,13.79,1410.0,0.013743990797417893,7.8,7.8,591.0,2.0
14677,2,0,9.71,5588.0,-0.021414971179666592,12.7,38.1,914.0,3.9
14679,7,3,13.79,2048.0,-0.016349763214974722,4.7,,318.0,3.0
14682,2,0,6.9,5547.0,0.002786860718144435,12.7,38.1,914.0,3.8
14683,7,3,6.93,4069.0,0.08210194084338113,,11.5,1727.0,2.0
14695,7,3,6.89,,0.023234203058713487,10.3,10.3,762.0,3.9
14704,7,3,0.1,5750.0,-0.0065360719170651504,,1.0,25.0,6.6
14705,7,3,,3594.0,-0.029645014775108836,4.7,4.7,318.0,3.9
14707,0,0,13.79,3065.0,0.04768780719827306,5.6,,2134.0,2.1
14708,7,3,,1031.0,-0.005018432243053428,10.8,,432.0,3.3
14709,7,1,6.89,3998.0,0.01755741637750141,10.3,10.3,794.0,4.3
14713,7,1,15.51,,-0.06433586667477742,1.9,1.9,,5.7
14716,2,1,6.89,833.0,0.06940618991036852,12.7,38.1,,2.1
14719,7,3,6.86,4056.0,0.022903371816170914,10.8,10.8,864.0,3.8
14721,7,1,9.65,,-0.01073960885323716,4.7,4.7,318.0,4.8
14722,5,3,18.0,4750.0,-0.007636077540305264,10.0,10.0,1650.0,1.7
14723,7,3,13.79,3743.0,-0.05418332704685591,,1.9,152.0,4.3
14724,7,3,7.34,2590.0,-0.01198828268496363,,4.6,229.0,5.3
14731,7,1,6.89,5425.0,0.027190804844507616,10.3,10.3,762.0,3.2
14733,0,0,13.79,4986.0,-0.023039453417859096,5.6,15.2,2134.0,5.2
14735,7,1,6.89,2265.0,0.05882671223349607,23.5,23.5,,2.6
14736,6,2,9.65,1500.0,-0.011550591666219245,15.0,120.0,,2.5
14739,0,0,15.51,2717.0,0.04871181825151072,5.6,15.2,2134.0,1.4
14741,7,3,,733.0,0.01910809764466151,,5.7,625.0,3.1
14745,10,3,6.89,2740.0,0.05919646498356396,12.8,12.8,,3.2
14751,7,1,18.96,2658.0,-0.056553422902969996,1.9,1.9,152.0,3.0
14753,7,3,,,-0.05661400778348932,10.3,10.3,762.0,8.0
14754,5,3,10.0,1000.0,-0.016309194538558558,,10.0,565.0,5.2
14756,5,1,18.0,1336.0,0.035547413973926356,10.0,10.0,1650.0,0.9
14757,2,0,6.85,1519.0,0.03553837541065902,12.7,,,3.8
14758,5,3,12.0,2439.0,0.03120298097527463,10.0,10.0,1650.0,3.0
14759,2,0,6.89,,0.02412759937669548,8.5,,1778.0,5.5
14760,7,3,6.89,7866.0,0.01332049179199385,,10.3,794.0,2.8
14767,7,3,6.89,,0.06654891223680602,37.5,37.5,1953.0,2.7
14774,8,3,13.79,2034.0,0.011846827946893762,7.7,7.7,457.0,1.7
14776,7,3,13.79,6212.0,-0.050287800493183155,,4.7,318.0,3.4
14777,7,3,13.79,4774.0,-0.06612548163766646,4.7,4.7,318.0,4.8
14778,7,3,15.51,3743.0,-0.015916086159154907,,1.9,696.0,2.4
14780,0,0,15.51,3682.0,0.014585503014510143,5.6,15.2,2134.0,2.9
14783,7,3,6.76,1383.0,0.009408961262899418,4.6,4.6,229.0,4.8
14786,7,1,13.79,1356.0,0.019197391118895624,7.7,7.7,457.0,1.8
14792,7,1,,4001.0,-0.031282331526034046,,10.8,432.0,4.8
14793,9,3,11.03,4059.0,0.0555280345986299,9.5,9.5,1836.0,2.0
14795,7,3,13.79,,-0.044241172271502927,4.7,,318.0,3.6
14800,7,3,17.24,2875.0,-0.07750563197371801,1.9,1.9,152.0,4.5
14803,7,3,18.27,,-0.09058426139525871,,3.0,150.0,4.6
14804,9,3,15.17,1332.0,0.030511562953140697,,,1836.0,2.4
14805,10,3,15.51,3553.0,-0.08453810704116904,1.9,1.9,152.0,5.5
14807,2,0,6.87,2767.0,0.02911712843294617,12.7,38.1,,3.7
14814,10,0,6.92,2767.0,0.04190358752159548,12.7,,914.0,3.7
14817,0,0,,2729.0,0.039813703852325966,5.6,15.2,2134.0,3.5
14818,9,3,8.27,4073.0,0.05109283550807997,,9.5,,1.8
14820,7,3,12.07,3472.0,0.010769397281622656,1.9,,696.0,2.4
14828,7,3,15.51,2102.0,-0.07045604950773571,,1.9,152.0,5.0
14829,7,3,4.93,4448.0,-0.04866135533378496,5.6,5.6,432.0,7.9
14833,2,0,6.92,1533.0,0.06040994071396741,8.5,24.6,,2.2
14839,10,3,6.72,4001.0,0.013586208567361896,10.8,10.8,432.0,3.8
14841,7,1,4.96,4204.0,0.022567908643054357,5.6,5.6,432.0,4.4
14844,7,3,10.34,7107.0,-0.08293996318907226,10.3,10.3,762.0,6.8
14845,7,3,,3282.0,-0.0010848668913017168,,4.7,318.0,2.6
14846,7,3,13.79,3146.0,-0.0934005289639489,,1.9,,6.8
14849,7,3,8.96,4069.0,0.021812878528732343,,11.5,,2.8
14852,7,3,6.89,3811.0,-0.010399610873621568,,,1953.0,7.3
14872,7,3,,2034.0,-0.06223697234869238,9.3,9.3,762.0,6.2
14875,7,3,,,0.008229118966864901,,4.6,295.0,2.5
14887,7,3,6.89,1354.0,0.05518576053984167,23.6,23.6,610.0,2.0
14895,9,1,13.79,2776.0,0.047902177953027925,9.5,9.5,1836.0,2.0
14897,10,3,13.79,793.0,-0.005584771456877302,4.7,4.7,318.0,3.1
14899,6,2,0.1,,-0.060157554233445126,15.0,120.0,10.0,7.5
14900,7,3,13.79,,0.0068426192081801895,5.7,,625.0,2.1
14905,7,3,3.9,4136.0,-0.002489130225245606,10.8,10.8,432.0,5.7
